what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252188165
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252188455
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252194010
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252196106
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252198248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1350252211729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1350252220267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350252222475
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1350252224413
started,bundle,org.eclipse.php.debug.ui,3.0.0.v20110516-1100,"org.eclipse.php.debug.ui",1350252224692
started,bundle,org.eclipse.php.server.ui,3.0.0.v20110516-1100,"org.eclipse.php.server.ui",1350252224710
started,bundle,org.eclipse.php.server.core,3.0.0.v20110516-1100,"org.eclipse.php.server.core",1350252224825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252225490
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1350252226903
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1350252226905
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1350252226926
started,bundle,org.eclipse.php.ui,3.0.0.v20110516-1100,"org.eclipse.php.ui",1350252226931
started,bundle,org.eclipse.dltk.core.index.sql,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql",1350252226933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252228541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252229021
started,bundle,org.eclipse.dltk.core.index.sql.h2,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql.h2",1350252229502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252230565
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1350252230881
started,bundle,org.eclipse.php.debug.daemon,3.0.0.v20110516-1100,"org.eclipse.php.debug.daemon",1350252230964
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1350252231497
started,bundle,org.eclipse.php.debug.core,3.0.0.v20110516-1100,"org.eclipse.php.debug.core",1350252231840
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350252235875
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252240902
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252241137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252253484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252258053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252268351
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252321218
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252321414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252321428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252321689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1350252332022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1350252333250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1350252335499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252336774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252373105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252377113
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350252379818
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1350252382163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1350252384912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252389767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252397517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252398622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252400646
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252402805
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252410024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1350252410569
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252415069
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252415070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252416193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252437203
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350252437255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1350252457144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252468565
error,log,,,"Internal Error",1350252474029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252476311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350252476334
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1350252480434
started,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1350252490663
started,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1350252491113
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252491858
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252492043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252496147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252502782
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350252502844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252507124
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1350252509308
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1350252509364
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1350252509676
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1350252509890
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252510517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252510755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350252510799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252511807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252520571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252533604
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252541055
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252541286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252541383
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350252555639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252572802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252595911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252606297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252617627
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252617648
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350252647465
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252647794
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252648011
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252652137
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252652138
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350252654525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1350252656150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1350252657307
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1350252659408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1350252660019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252660950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252666944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350252666981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252671404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252679831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252679889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252682618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAs",1350252682634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252693339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252695421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252695475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252697006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252698435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350252699409
